ScoreEval,Method,Score,BaseDep,BaseDist,EvalDate
Variogram,JPP,19906.81821774992,bootstrap,joint,2020-05-17
Variogram,BTTH,77532.20523951335,bootstrap,joint,2020-05-17
Variogram,OLS,15491.777257829019,bootstrap,joint,2020-05-17
Variogram,WLS,19897.015977629817,bootstrap,joint,2020-05-17
Variogram,MinTSam,69571.46102831919,bootstrap,joint,2020-05-17
Variogram,MinTShr,68034.68676423331,bootstrap,joint,2020-05-17
Variogram,ScoreOptE,9820.985137594149,bootstrap,joint,2020-05-17
Variogram,ScoreOptEIn,40102.19293669396,bootstrap,joint,2020-05-17
Variogram,ScoreOptV,9628.77658343504,bootstrap,joint,2020-05-17
Variogram,ScoreOptVIn,37077.38144763715,bootstrap,joint,2020-05-17
Energy,Base,98.66481219429262,gaussian,independent,2020-05-18
Energy,BottomUp,73.50637730542715,gaussian,independent,2020-05-18
Energy,JPP,277.9468192348157,gaussian,independent,2020-05-18
Energy,BTTH,240.2708348371987,gaussian,independent,2020-05-18
Energy,OLS,72.51323383272917,gaussian,independent,2020-05-18
Energy,WLS,59.74084401077235,gaussian,independent,2020-05-18
Energy,MinTSam,53.2195493125136,gaussian,independent,2020-05-18
Energy,MinTShr,46.23742666258083,gaussian,independent,2020-05-18
Energy,ScoreOptE,35.405403599541614,gaussian,independent,2020-05-18
Energy,ScoreOptEIn,50.084094870483874,gaussian,independent,2020-05-18
Energy,ScoreOptV,39.26299241081105,gaussian,independent,2020-05-18
Energy,ScoreOptVIn,51.47348322179308,gaussian,independent,2020-05-18
Variogram,Base,157977.90094331684,gaussian,independent,2020-05-18
Variogram,BottomUp,73606.36043927933,gaussian,independent,2020-05-18
Variogram,JPP,25171.29102128294,gaussian,independent,2020-05-18
Variogram,BTTH,51773.83682014476,gaussian,independent,2020-05-18
Variogram,OLS,97888.1553647894,gaussian,independent,2020-05-18
Variogram,WLS,49829.91788834585,gaussian,independent,2020-05-18
Variogram,MinTSam,58723.53965872067,gaussian,independent,2020-05-18
Variogram,MinTShr,40568.96612925627,gaussian,independent,2020-05-18
Variogram,ScoreOptE,30733.93807721339,gaussian,independent,2020-05-18
Variogram,ScoreOptEIn,53072.90215222685,gaussian,independent,2020-05-18
Variogram,ScoreOptV,21391.070799932386,gaussian,independent,2020-05-18
Variogram,ScoreOptVIn,53749.933039750256,gaussian,independent,2020-05-18
Energy,Base,29.85956208483788,gaussian,joint,2020-05-18
Energy,BottomUp,34.8229615397229,gaussian,joint,2020-05-18
Energy,JPP,43.86544975744825,gaussian,joint,2020-05-18
Energy,BTTH,62.96910705157602,gaussian,joint,2020-05-18
Energy,OLS,26.71155516969679,gaussian,joint,2020-05-18
Energy,WLS,23.752166213665323,gaussian,joint,2020-05-18
Energy,MinTSam,35.40727160770627,gaussian,joint,2020-05-18
Energy,MinTShr,34.97724902374354,gaussian,joint,2020-05-18
Energy,ScoreOptE,22.43158397309713,gaussian,joint,2020-05-18
Energy,ScoreOptEIn,33.876760907318804,gaussian,joint,2020-05-18
Energy,ScoreOptV,22.592165131199813,gaussian,joint,2020-05-18
Energy,ScoreOptVIn,33.81082594717616,gaussian,joint,2020-05-18
Variogram,Base,33739.945879092906,gaussian,joint,2020-05-18
Variogram,BottomUp,44513.093845453106,gaussian,joint,2020-05-18
Variogram,JPP,21568.030237155832,gaussian,joint,2020-05-18
Variogram,BTTH,57587.86598637213,gaussian,joint,2020-05-18
Variogram,OLS,27572.550781034788,gaussian,joint,2020-05-18
Variogram,WLS,21404.27161586973,gaussian,joint,2020-05-18
Variogram,MinTSam,39149.09373345466,gaussian,joint,2020-05-18
Variogram,MinTShr,38265.75183287366,gaussian,joint,2020-05-18
Variogram,ScoreOptE,22218.44745642584,gaussian,joint,2020-05-18
Variogram,ScoreOptEIn,36994.680360218605,gaussian,joint,2020-05-18
Variogram,ScoreOptV,22274.737569299385,gaussian,joint,2020-05-18
Variogram,ScoreOptVIn,36977.23287893697,gaussian,joint,2020-05-18
Energy,Base,29.031854714257804,bootstrap,independent,2020-05-18
Energy,BottomUp,37.77305014813128,bootstrap,independent,2020-05-18
Energy,JPP,43.18875694423588,bootstrap,independent,2020-05-18
Energy,BTTH,62.56146445337969,bootstrap,independent,2020-05-18
Energy,OLS,26.30762288317824,bootstrap,independent,2020-05-18
Energy,WLS,24.26351063088059,bootstrap,independent,2020-05-18
Energy,MinTSam,33.307332133722696,bootstrap,independent,2020-05-18
Energy,MinTShr,34.42337481287755,bootstrap,independent,2020-05-18
Energy,ScoreOptE,23.5284168057512,bootstrap,independent,2020-05-18
Energy,ScoreOptEIn,33.03625195711054,bootstrap,independent,2020-05-18
Energy,ScoreOptV,22.284785581050553,bootstrap,independent,2020-05-18
Energy,ScoreOptVIn,31.34320153187187,bootstrap,independent,2020-05-18
Variogram,Base,33061.15028611558,bootstrap,independent,2020-05-18
Variogram,BottomUp,46429.23648245695,bootstrap,independent,2020-05-18
Variogram,JPP,21394.019782361996,bootstrap,independent,2020-05-18
Variogram,BTTH,64007.104699756805,bootstrap,independent,2020-05-18
Variogram,OLS,26805.455327454973,bootstrap,independent,2020-05-18
Variogram,WLS,21320.19857248589,bootstrap,independent,2020-05-18
Variogram,MinTSam,38836.15302824021,bootstrap,independent,2020-05-18
Variogram,MinTShr,37929.94681574729,bootstrap,independent,2020-05-18
Variogram,ScoreOptE,24175.398900277574,bootstrap,independent,2020-05-18
Variogram,ScoreOptEIn,35990.72239033401,bootstrap,independent,2020-05-18
Variogram,ScoreOptV,22141.167352339977,bootstrap,independent,2020-05-18
Variogram,ScoreOptVIn,33815.05515263222,bootstrap,independent,2020-05-18
Energy,Base,29.874047849504823,bootstrap,joint,2020-05-18
Energy,BottomUp,35.7226587971022,bootstrap,joint,2020-05-18
Energy,JPP,43.191206711015475,bootstrap,joint,2020-05-18
Energy,BTTH,60.74469340374208,bootstrap,joint,2020-05-18
Energy,OLS,26.638001599338534,bootstrap,joint,2020-05-18
Energy,WLS,23.881873552654167,bootstrap,joint,2020-05-18
Energy,MinTSam,35.41766598597501,bootstrap,joint,2020-05-18
Energy,MinTShr,35.01354425778276,bootstrap,joint,2020-05-18
Energy,ScoreOptE,21.873871257063747,bootstrap,joint,2020-05-18
Energy,ScoreOptEIn,33.848405304741775,bootstrap,joint,2020-05-18
Energy,ScoreOptV,22.45576332856984,bootstrap,joint,2020-05-18
Energy,ScoreOptVIn,34.53180472322751,bootstrap,joint,2020-05-18
Variogram,Base,33040.96500090634,bootstrap,joint,2020-05-18
Variogram,BottomUp,46034.34826625003,bootstrap,joint,2020-05-18
Variogram,JPP,21490.876108986024,bootstrap,joint,2020-05-18
Variogram,BTTH,56537.13091690899,bootstrap,joint,2020-05-18
Variogram,OLS,26785.751964187944,bootstrap,joint,2020-05-18
Variogram,WLS,21324.485403155835,bootstrap,joint,2020-05-18
Variogram,MinTSam,38834.375456966736,bootstrap,joint,2020-05-18
Variogram,MinTShr,37881.37468480952,bootstrap,joint,2020-05-18
Variogram,ScoreOptE,21080.106768683956,bootstrap,joint,2020-05-18
Variogram,ScoreOptEIn,36952.78919051563,bootstrap,joint,2020-05-18
Variogram,ScoreOptV,21640.452893122518,bootstrap,joint,2020-05-18
Variogram,ScoreOptVIn,37601.18026545245,bootstrap,joint,2020-05-18
Energy,Base,78.11138312742612,gaussian,independent,2020-05-19
Energy,BottomUp,78.74243940134079,gaussian,independent,2020-05-19
Energy,JPP,237.44180152575356,gaussian,independent,2020-05-19
Energy,BTTH,252.94729563914265,gaussian,independent,2020-05-19
Energy,OLS,61.93699358413317,gaussian,independent,2020-05-19
Energy,WLS,60.93627233416301,gaussian,independent,2020-05-19
Energy,MinTSam,56.1253392705994,gaussian,independent,2020-05-19
Energy,MinTShr,48.36482747060976,gaussian,independent,2020-05-19
Energy,ScoreOptE,51.94538839953274,gaussian,independent,2020-05-19
Energy,ScoreOptEIn,52.91817267917658,gaussian,independent,2020-05-19
Energy,ScoreOptV,53.32739254768052,gaussian,independent,2020-05-19
Energy,ScoreOptVIn,52.247528521580456,gaussian,independent,2020-05-19
Variogram,Base,133699.41467302878,gaussian,independent,2020-05-19
Variogram,BottomUp,109908.25524208712,gaussian,independent,2020-05-19
Variogram,JPP,80573.617817158025,gaussian,independent,2020-05-19
Variogram,BTTH,111842.80063925494,gaussian,independent,2020-05-19
Variogram,OLS,111962.45696469191,gaussian,independent,2020-05-19
Variogram,WLS,92450.53393903076,gaussian,independent,2020-05-19
Variogram,MinTSam,137286.68563885166,gaussian,independent,2020-05-19
Variogram,MinTShr,96392.76874969255,gaussian,independent,2020-05-19
Variogram,ScoreOptE,103816.76433517372,gaussian,independent,2020-05-19
Variogram,ScoreOptEIn,102077.18864804207,gaussian,independent,2020-05-19
Variogram,ScoreOptV,112971.03825730573,gaussian,independent,2020-05-19
Variogram,ScoreOptVIn,103270.48762509596,gaussian,independent,2020-05-19
Energy,Base,46.9294222848731,gaussian,joint,2020-05-19
Energy,BottomUp,40.87651647393471,gaussian,joint,2020-05-19
Energy,JPP,62.70917574874066,gaussian,joint,2020-05-19
Energy,BTTH,70.7415558383743,gaussian,joint,2020-05-19
Energy,OLS,46.785128463591995,gaussian,joint,2020-05-19
Energy,WLS,44.122362350630524,gaussian,joint,2020-05-19
Energy,MinTSam,59.73822428943808,gaussian,joint,2020-05-19
Energy,MinTShr,59.4925725007814,gaussian,joint,2020-05-19
Energy,ScoreOptE,74.43963424416658,gaussian,joint,2020-05-19
Energy,ScoreOptEIn,54.83543182492005,gaussian,joint,2020-05-19
Energy,ScoreOptV,75.37541548913359,gaussian,joint,2020-05-19
Energy,ScoreOptVIn,56.94195940937607,gaussian,joint,2020-05-19
Variogram,Base,75078.82673231086,gaussian,joint,2020-05-19
Variogram,BottomUp,64613.244744269934,gaussian,joint,2020-05-19
Variogram,JPP,68061.63023598824,gaussian,joint,2020-05-19
Variogram,BTTH,87618.52152942038,gaussian,joint,2020-05-19
Variogram,OLS,72390.28926818448,gaussian,joint,2020-05-19
Variogram,WLS,68067.41998892323,gaussian,joint,2020-05-19
Variogram,MinTSam,94537.0435486071,gaussian,joint,2020-05-19
Variogram,MinTShr,94236.12695600216,gaussian,joint,2020-05-19
Variogram,ScoreOptE,155747.4704235393,gaussian,joint,2020-05-19
Variogram,ScoreOptEIn,84894.92004675564,gaussian,joint,2020-05-19
Variogram,ScoreOptV,160865.10283760793,gaussian,joint,2020-05-19
Variogram,ScoreOptVIn,89406.97524840738,gaussian,joint,2020-05-19
Energy,Base,46.65836672589623,bootstrap,independent,2020-05-19
Energy,BottomUp,40.81208606956793,bootstrap,independent,2020-05-19
Energy,JPP,62.20591249671593,bootstrap,independent,2020-05-19
Energy,BTTH,67.00281710418703,bootstrap,independent,2020-05-19
Energy,OLS,47.794772735523885,bootstrap,independent,2020-05-19
Energy,WLS,45.632506277397354,bootstrap,independent,2020-05-19
Energy,MinTSam,54.80868323517165,bootstrap,independent,2020-05-19
Energy,MinTShr,59.266063280087906,bootstrap,independent,2020-05-19
Energy,ScoreOptE,73.87546474375033,bootstrap,independent,2020-05-19
Energy,ScoreOptEIn,53.72400151363044,bootstrap,independent,2020-05-19
Energy,ScoreOptV,74.3341390618912,bootstrap,independent,2020-05-19
Energy,ScoreOptVIn,56.22597669380221,bootstrap,independent,2020-05-19
Variogram,Base,74885.26390760706,bootstrap,independent,2020-05-19
Variogram,BottomUp,63242.97466006774,bootstrap,independent,2020-05-19
Variogram,JPP,67272.41184890579,bootstrap,independent,2020-05-19
Variogram,BTTH,83516.6211593323,bootstrap,independent,2020-05-19
Variogram,OLS,72199.20516350098,bootstrap,independent,2020-05-19
Variogram,WLS,67322.6828085752,bootstrap,independent,2020-05-19
Variogram,MinTSam,94355.13910714386,bootstrap,independent,2020-05-19
Variogram,MinTShr,94242.0607278398,bootstrap,independent,2020-05-19
Variogram,ScoreOptE,157514.88137189436,bootstrap,independent,2020-05-19
Variogram,ScoreOptEIn,84568.35688338545,bootstrap,independent,2020-05-19
Variogram,ScoreOptV,162016.158816209,bootstrap,independent,2020-05-19
Variogram,ScoreOptVIn,89351.53167811378,bootstrap,independent,2020-05-19
Energy,Base,46.99158509426644,bootstrap,joint,2020-05-19
Energy,BottomUp,40.68046404330502,bootstrap,joint,2020-05-19
Energy,JPP,62.200771922530244,bootstrap,joint,2020-05-19
Energy,BTTH,66.37717445065803,bootstrap,joint,2020-05-19
Energy,OLS,46.8391790590691,bootstrap,joint,2020-05-19
Energy,WLS,43.974204854387345,bootstrap,joint,2020-05-19
Energy,MinTSam,59.702689040288085,bootstrap,joint,2020-05-19
Energy,MinTShr,59.46124740262487,bootstrap,joint,2020-05-19
Energy,ScoreOptE,74.74618199104901,bootstrap,joint,2020-05-19
Energy,ScoreOptEIn,53.91832133129671,bootstrap,joint,2020-05-19
Energy,ScoreOptV,76.37803370537414,bootstrap,joint,2020-05-19
Energy,ScoreOptVIn,57.32982379135004,bootstrap,joint,2020-05-19
Variogram,Base,74716.90702373105,bootstrap,joint,2020-05-19
Variogram,BottomUp,63187.52568489163,bootstrap,joint,2020-05-19
Variogram,JPP,67052.32593010733,bootstrap,joint,2020-05-19
Variogram,BTTH,84275.82651426415,bootstrap,joint,2020-05-19
Variogram,OLS,71879.00929825562,bootstrap,joint,2020-05-19
Variogram,WLS,67044.2862424691,bootstrap,joint,2020-05-19
Variogram,MinTSam,94499.78816829767,bootstrap,joint,2020-05-19
Variogram,MinTShr,94211.12887849766,bootstrap,joint,2020-05-19
Variogram,ScoreOptE,157698.37079477857,bootstrap,joint,2020-05-19
Variogram,ScoreOptEIn,83171.21851224524,bootstrap,joint,2020-05-19
Variogram,ScoreOptV,162432.5550437719,bootstrap,joint,2020-05-19
Variogram,ScoreOptVIn,90053.12581321782,bootstrap,joint,2020-05-19
Energy,Base,102.35914095512294,gaussian,independent,2020-05-20
Energy,BottomUp,70.42411896491123,gaussian,independent,2020-05-20
Energy,JPP,285.4765805394815,gaussian,independent,2020-05-20
Energy,BTTH,250.67962773290677,gaussian,independent,2020-05-20
Energy,OLS,75.97755311924112,gaussian,independent,2020-05-20
Energy,WLS,63.04604501951991,gaussian,independent,2020-05-20
Energy,MinTSam,51.090420123644265,gaussian,independent,2020-05-20
Energy,MinTShr,45.16036270932744,gaussian,independent,2020-05-20
Energy,ScoreOptE,49.37247907539904,gaussian,independent,2020-05-20
Energy,ScoreOptEIn,49.75840871846567,gaussian,independent,2020-05-20
Energy,ScoreOptV,41.97401813975931,gaussian,independent,2020-05-20
Energy,ScoreOptVIn,52.45442779411529,gaussian,independent,2020-05-20
Variogram,Base,121336.67600349193,gaussian,independent,2020-05-20
Variogram,BottomUp,58427.916320687276,gaussian,independent,2020-05-20
Variogram,JPP,23791.42424081218,gaussian,independent,2020-05-20
Variogram,BTTH,77246.68670648936,gaussian,independent,2020-05-20
Variogram,OLS,99841.74913844626,gaussian,independent,2020-05-20
Variogram,WLS,52742.688792047935,gaussian,independent,2020-05-20
Variogram,MinTSam,42810.680777239955,gaussian,independent,2020-05-20
Variogram,MinTShr,35112.523163065474,gaussian,independent,2020-05-20
Variogram,ScoreOptE,100192.52995104512,gaussian,independent,2020-05-20
Variogram,ScoreOptEIn,46087.92453847482,gaussian,independent,2020-05-20
Variogram,ScoreOptV,33053.24591764484,gaussian,independent,2020-05-20
Variogram,ScoreOptVIn,50039.01238656924,gaussian,independent,2020-05-20
Energy,Base,25.045197331029275,gaussian,joint,2020-05-20
Energy,BottomUp,27.15169836699418,gaussian,joint,2020-05-20
Energy,JPP,44.745277257055946,gaussian,joint,2020-05-20
Energy,BTTH,53.78346503559379,gaussian,joint,2020-05-20
Energy,OLS,23.881065467916137,gaussian,joint,2020-05-20
Energy,WLS,24.25983921770642,gaussian,joint,2020-05-20
Energy,MinTSam,31.74262912551487,gaussian,joint,2020-05-20
Energy,MinTShr,31.043744257254794,gaussian,joint,2020-05-20
Energy,ScoreOptE,24.922623940756704,gaussian,joint,2020-05-20
Energy,ScoreOptEIn,25.467728718902176,gaussian,joint,2020-05-20
Energy,ScoreOptV,22.737914101907748,gaussian,joint,2020-05-20
Energy,ScoreOptVIn,26.184926086469794,gaussian,joint,2020-05-20
Variogram,Base,26942.47109991025,gaussian,joint,2020-05-20
Variogram,BottomUp,30703.42191352538,gaussian,joint,2020-05-20
Variogram,JPP,24791.509031614572,gaussian,joint,2020-05-20
Variogram,BTTH,44147.19276416677,gaussian,joint,2020-05-20
Variogram,OLS,24238.309735046998,gaussian,joint,2020-05-20
Variogram,WLS,24679.826030770837,gaussian,joint,2020-05-20
Variogram,MinTSam,34306.49927754883,gaussian,joint,2020-05-20
Variogram,MinTShr,32655.536431308457,gaussian,joint,2020-05-20
Variogram,ScoreOptE,24519.50299918844,gaussian,joint,2020-05-20
Variogram,ScoreOptEIn,25152.29604274507,gaussian,joint,2020-05-20
Variogram,ScoreOptV,19202.764591762472,gaussian,joint,2020-05-20
Variogram,ScoreOptVIn,26284.96979121093,gaussian,joint,2020-05-20
Energy,Base,25.39805621696843,bootstrap,independent,2020-05-20
Energy,BottomUp,28.21646076156437,bootstrap,independent,2020-05-20
Energy,JPP,44.56599088131902,bootstrap,independent,2020-05-20
Energy,BTTH,52.23688354001221,bootstrap,independent,2020-05-20
Energy,OLS,24.746289012414422,bootstrap,independent,2020-05-20
Energy,WLS,25.606234961573996,bootstrap,independent,2020-05-20
Energy,MinTSam,30.63727102413375,bootstrap,independent,2020-05-20
Energy,MinTShr,30.92369564819,bootstrap,independent,2020-05-20
Energy,ScoreOptE,25.845225813091865,bootstrap,independent,2020-05-20
Energy,ScoreOptEIn,24.878622548714226,bootstrap,independent,2020-05-20
Energy,ScoreOptV,22.316185090698905,bootstrap,independent,2020-05-20
Energy,ScoreOptVIn,25.010009166340026,bootstrap,independent,2020-05-20
Variogram,Base,27948.32339035355,bootstrap,independent,2020-05-20
Variogram,BottomUp,32307.522484013192,bootstrap,independent,2020-05-20
Variogram,JPP,25826.137338732937,bootstrap,independent,2020-05-20
Variogram,BTTH,45728.909010328935,bootstrap,independent,2020-05-20
Variogram,OLS,25338.4414194481,bootstrap,independent,2020-05-20
Variogram,WLS,25770.451067036352,bootstrap,independent,2020-05-20
Variogram,MinTSam,34733.07597480096,bootstrap,independent,2020-05-20
Variogram,MinTShr,33078.12135686843,bootstrap,independent,2020-05-20
Variogram,ScoreOptE,25645.19566994613,bootstrap,independent,2020-05-20
Variogram,ScoreOptEIn,24149.55581070046,bootstrap,independent,2020-05-20
Variogram,ScoreOptV,18870.591488985225,bootstrap,independent,2020-05-20
Variogram,ScoreOptVIn,24692.95560708748,bootstrap,independent,2020-05-20
Energy,Base,25.50164429057885,bootstrap,joint,2020-05-20
Energy,BottomUp,27.612070119053865,bootstrap,joint,2020-05-20
Energy,JPP,44.519096786677856,bootstrap,joint,2020-05-20
Energy,BTTH,53.51608746937918,bootstrap,joint,2020-05-20
Energy,OLS,24.35206912880091,bootstrap,joint,2020-05-20
Energy,WLS,24.688623137784493,bootstrap,joint,2020-05-20
Energy,MinTSam,32.12568982389549,bootstrap,joint,2020-05-20
Energy,MinTShr,31.36548941235763,bootstrap,joint,2020-05-20
Energy,ScoreOptE,23.516757905530834,bootstrap,joint,2020-05-20
Energy,ScoreOptEIn,25.894244717569016,bootstrap,joint,2020-05-20
Energy,ScoreOptV,21.549264207590998,bootstrap,joint,2020-05-20
Energy,ScoreOptVIn,25.96166945030941,bootstrap,joint,2020-05-20
Variogram,Base,27885.82218666817,bootstrap,joint,2020-05-20
Variogram,BottomUp,31959.55302731084,bootstrap,joint,2020-05-20
Variogram,JPP,25682.718507091326,bootstrap,joint,2020-05-20
Variogram,BTTH,44291.59990482239,bootstrap,joint,2020-05-20
Variogram,OLS,25179.45653810068,bootstrap,joint,2020-05-20
Variogram,WLS,25596.829280687212,bootstrap,joint,2020-05-20
Variogram,MinTSam,34888.14664391669,bootstrap,joint,2020-05-20
Variogram,MinTShr,33111.625699594544,bootstrap,joint,2020-05-20
Variogram,ScoreOptE,22745.868538215793,bootstrap,joint,2020-05-20
Variogram,ScoreOptEIn,25587.551571065334,bootstrap,joint,2020-05-20
Variogram,ScoreOptV,18168.32144084296,bootstrap,joint,2020-05-20
Variogram,ScoreOptVIn,25643.41633495482,bootstrap,joint,2020-05-20
Energy,Base,67.86079440464222,gaussian,independent,2020-05-21
Energy,BottomUp,80.76054400084594,gaussian,independent,2020-05-21
Energy,JPP,219.65390376382155,gaussian,independent,2020-05-21
Energy,BTTH,219.88370448783297,gaussian,independent,2020-05-21
Energy,OLS,52.716276029392844,gaussian,independent,2020-05-21
Energy,WLS,54.71509256816809,gaussian,independent,2020-05-21
Energy,MinTSam,29.982686857057658,gaussian,independent,2020-05-21
Energy,MinTShr,27.543058989223606,gaussian,independent,2020-05-21
Energy,ScoreOptE,62.29599598023147,gaussian,independent,2020-05-21
Energy,ScoreOptEIn,39.93460432879543,gaussian,independent,2020-05-21
Energy,ScoreOptV,38.92142778875928,gaussian,independent,2020-05-21
Energy,ScoreOptVIn,40.15168149683718,gaussian,independent,2020-05-21
Variogram,Base,55425.88909336144,gaussian,independent,2020-05-21
Variogram,BottomUp,98062.00510736159,gaussian,independent,2020-05-21
Variogram,JPP,38326.59655789883,gaussian,independent,2020-05-21
Variogram,BTTH,68641.79988104217,gaussian,independent,2020-05-21
Variogram,OLS,53296.636748621844,gaussian,independent,2020-05-21
Variogram,WLS,49142.70687175837,gaussian,independent,2020-05-21
Variogram,MinTSam,23952.932604828868,gaussian,independent,2020-05-21
Variogram,MinTShr,23390.283264891023,gaussian,independent,2020-05-21
Variogram,ScoreOptE,154251.79148726785,gaussian,independent,2020-05-21
Variogram,ScoreOptEIn,32878.57663859305,gaussian,independent,2020-05-21
Variogram,ScoreOptV,61649.227682808494,gaussian,independent,2020-05-21
Variogram,ScoreOptVIn,33066.235971125694,gaussian,independent,2020-05-21
Energy,Base,31.991526308610453,gaussian,joint,2020-05-21
Energy,BottomUp,49.36030616450347,gaussian,joint,2020-05-21
Energy,JPP,51.301396043302375,gaussian,joint,2020-05-21
Energy,BTTH,65.29947434792327,gaussian,joint,2020-05-21
Energy,OLS,30.03947606094035,gaussian,joint,2020-05-21
Energy,WLS,34.17179500562124,gaussian,joint,2020-05-21
Energy,MinTSam,29.194963483282454,gaussian,joint,2020-05-21
Energy,MinTShr,28.428824214474897,gaussian,joint,2020-05-21
Energy,ScoreOptE,32.184400384657685,gaussian,joint,2020-05-21
Energy,ScoreOptEIn,24.35528004838163,gaussian,joint,2020-05-21
Energy,ScoreOptV,35.007681817340966,gaussian,joint,2020-05-21
Energy,ScoreOptVIn,24.012129610548918,gaussian,joint,2020-05-21
Variogram,Base,35790.70118292972,gaussian,joint,2020-05-21
Variogram,BottomUp,79491.22844258128,gaussian,joint,2020-05-21
Variogram,JPP,41751.84652425348,gaussian,joint,2020-05-21
Variogram,BTTH,71948.0902267304,gaussian,joint,2020-05-21
Variogram,OLS,34133.6218464809,gaussian,joint,2020-05-21
Variogram,WLS,41517.60168765596,gaussian,joint,2020-05-21
Variogram,MinTSam,24565.835153965258,gaussian,joint,2020-05-21
Variogram,MinTShr,23708.93315886218,gaussian,joint,2020-05-21
Variogram,ScoreOptE,42914.740774467056,gaussian,joint,2020-05-21
Variogram,ScoreOptEIn,20989.28960038251,gaussian,joint,2020-05-21
Variogram,ScoreOptV,50945.62167441684,gaussian,joint,2020-05-21
Variogram,ScoreOptVIn,20159.19260192328,gaussian,joint,2020-05-21
Energy,Base,32.42063085404382,bootstrap,independent,2020-05-21
Energy,BottomUp,52.83348881672979,bootstrap,independent,2020-05-21
Energy,JPP,51.17564070571534,bootstrap,independent,2020-05-21
Energy,BTTH,63.01271730003091,bootstrap,independent,2020-05-21
Energy,OLS,31.12344605015355,bootstrap,independent,2020-05-21
Energy,WLS,36.59813400510739,bootstrap,independent,2020-05-21
Energy,MinTSam,27.387837605098124,bootstrap,independent,2020-05-21
Energy,MinTShr,27.66853424004313,bootstrap,independent,2020-05-21
Energy,ScoreOptE,32.27701604554015,bootstrap,independent,2020-05-21
Energy,ScoreOptEIn,23.910342143922698,bootstrap,independent,2020-05-21
Energy,ScoreOptV,34.949791173949144,bootstrap,independent,2020-05-21
Energy,ScoreOptVIn,23.705985025141995,bootstrap,independent,2020-05-21
Variogram,Base,36132.00009081478,bootstrap,independent,2020-05-21
Variogram,BottomUp,81960.21894064866,bootstrap,independent,2020-05-21
Variogram,JPP,42597.8132534104,bootstrap,independent,2020-05-21
Variogram,BTTH,76703.26445508625,bootstrap,independent,2020-05-21
Variogram,OLS,34653.571650866295,bootstrap,independent,2020-05-21
Variogram,WLS,42484.02842488823,bootstrap,independent,2020-05-21
Variogram,MinTSam,24335.900635083734,bootstrap,independent,2020-05-21
Variogram,MinTShr,23504.218823591666,bootstrap,independent,2020-05-21
Variogram,ScoreOptE,44505.43530084309,bootstrap,independent,2020-05-21
Variogram,ScoreOptEIn,20654.734969091922,bootstrap,independent,2020-05-21
Variogram,ScoreOptV,53490.31143866791,bootstrap,independent,2020-05-21
Variogram,ScoreOptVIn,20218.82538383734,bootstrap,independent,2020-05-21
Energy,Base,32.350155370172594,bootstrap,joint,2020-05-21
Energy,BottomUp,50.20808320228905,bootstrap,joint,2020-05-21
Energy,JPP,51.29164347211803,bootstrap,joint,2020-05-21
Energy,BTTH,58.72218370109281,bootstrap,joint,2020-05-21
Energy,OLS,30.34283896187289,bootstrap,joint,2020-05-21
Energy,WLS,34.686030529068525,bootstrap,joint,2020-05-21
Energy,MinTSam,29.066974408568598,bootstrap,joint,2020-05-21
Energy,MinTShr,28.345714308022767,bootstrap,joint,2020-05-21
Energy,ScoreOptE,33.19970798435615,bootstrap,joint,2020-05-21
Energy,ScoreOptEIn,24.038199750949953,bootstrap,joint,2020-05-21
Energy,ScoreOptV,36.3892247283408,bootstrap,joint,2020-05-21
Energy,ScoreOptVIn,24.065871023687233,bootstrap,joint,2020-05-21
Variogram,Base,36019.35380645688,bootstrap,joint,2020-05-21
Variogram,BottomUp,81785.51472313413,bootstrap,joint,2020-05-21
Variogram,JPP,42542.33792801794,bootstrap,joint,2020-05-21
Variogram,BTTH,61830.68520915133,bootstrap,joint,2020-05-21
Variogram,OLS,34533.838325088414,bootstrap,joint,2020-05-21
Variogram,WLS,42328.63820703942,bootstrap,joint,2020-05-21
Variogram,MinTSam,24352.207147269975,bootstrap,joint,2020-05-21
Variogram,MinTShr,23504.336258886993,bootstrap,joint,2020-05-21
Variogram,ScoreOptE,45182.16898233253,bootstrap,joint,2020-05-21
Variogram,ScoreOptEIn,20619.03757755353,bootstrap,joint,2020-05-21
Variogram,ScoreOptV,54495.48975943856,bootstrap,joint,2020-05-21
Variogram,ScoreOptVIn,19983.00360779331,bootstrap,joint,2020-05-21
Energy,Base,75.24491923449703,gaussian,independent,2020-05-22
Energy,BottomUp,79.46213337368579,gaussian,independent,2020-05-22
Energy,JPP,242.89246937066974,gaussian,independent,2020-05-22
Energy,BTTH,250.60219231204,gaussian,independent,2020-05-22
Energy,OLS,58.97083561347562,gaussian,independent,2020-05-22
Energy,WLS,57.33394829188157,gaussian,independent,2020-05-22
Energy,MinTSam,60.45256757354899,gaussian,independent,2020-05-22
Energy,MinTShr,54.74868795393969,gaussian,independent,2020-05-22
Energy,ScoreOptE,45.73599015026384,gaussian,independent,2020-05-22
Energy,ScoreOptEIn,56.582809080653476,gaussian,independent,2020-05-22
Energy,ScoreOptV,36.14916988035138,gaussian,independent,2020-05-22
Energy,ScoreOptVIn,57.79631420826842,gaussian,independent,2020-05-22
Variogram,Base,71591.77857882107,gaussian,independent,2020-05-22
Variogram,BottomUp,90169.23680227081,gaussian,independent,2020-05-22
Variogram,JPP,44208.87502453935,gaussian,independent,2020-05-22
